Temperature,WindSpeed,Humidity,Rain,solar,sunTime,Cloud,so2,ozone,no2,PM2.5,PM10
5.3,0.8,50.0,0.0,0.0,0.0,0.0,0.005,0.04,0.008,12.0,80.0
3.9,0.3,57.0,0.0,0.0,0.0,0.0,0.004,0.032,0.013999999999999999,12.0,74.0
3.1,0.6,62.0,0.0,0.0,0.0,0.0,0.004,0.024,0.019,14.0,68.0
2.0,0.1,66.0,0.0,0.0,0.0,4.0,0.004,0.022000000000000002,0.015,16.0,67.0
2.0,0.9,64.0,0.0,0.0,0.0,0.0,0.004,0.017,0.018000000000000002,18.0,65.0
1.5,0.3,72.0,0.0,0.0,0.0,1.0,0.004,0.013000000000000001,0.02,15.0,62.0
1.2,0.8,73.0,0.0,0.0,0.0,0.0,0.004,0.013999999999999999,0.019,9.0,53.0
1.1,0.6,73.0,0.0,0.0,0.0,1.0,0.004,0.013000000000000001,0.022000000000000002,12.0,51.0
1.2,0.0,77.0,0.0,0.08,0.0,0.0,0.004,0.011000000000000001,0.026000000000000002,14.0,53.0
5.1,0.7,66.0,0.0,0.5,0.6,0.0,0.004,0.008,0.034,15.0,54.0
8.0,1.3,60.0,0.0,1.1,0.9,2.0,0.006,0.013999999999999999,0.032,27.0,72.0
11.4,1.1,46.0,0.0,1.82,0.9,4.0,0.006999999999999999,0.025,0.022000000000000002,24.0,72.0
12.6,1.2,35.0,0.0,1.59,0.5,10.0,0.006,0.044000000000000004,0.01,17.0,66.0
15.4,1.9,25.0,0.0,2.12,0.7,8.0,0.005,0.047,0.008,6.0,60.0
15.9,1.9,21.0,0.0,1.89,0.6,9.0,0.005,0.048,0.008,8.0,54.0
15.4,1.0,19.0,0.0,0.46,0.0,10.0,0.009000000000000001,0.03,0.024,12.0,57.0
13.8,1.7,37.0,0.0,0.65,0.0,10.0,0.008,0.032,0.023,22.0,92.0
14.5,1.9,26.0,0.0,0.52,0.0,10.0,0.006999999999999999,0.028999999999999998,0.027000000000000003,26.0,90.0
14.2,1.3,33.0,0.0,0.55,0.0,10.0,0.006,0.025,0.034,28.0,95.0
13.4,1.7,35.0,0.0,0.16,0.0,10.0,0.006,0.021,0.039,31.0,102.0
12.0,1.2,46.0,0.0,0.05,0.0,8.0,0.006,0.013000000000000001,0.047,37.0,91.0
10.6,1.1,51.0,0.0,0.0,0.0,5.0,0.006,0.003,0.059000000000000004,41.0,100.0
10.4,1.3,47.0,0.0,0.0,0.0,9.0,0.006,0.002,0.055999999999999994,36.0,94.0
11.1,1.0,35.0,0.0,0.0,0.0,10.0,0.006,0.004,0.051,35.0,99.0
11.1,1.4,37.0,0.0,0.0,0.0,8.0,0.006,0.004,0.048,34.0,84.0
10.9,2.0,40.0,0.0,0.0,0.0,9.0,0.005,0.006999999999999999,0.040999999999999995,35.0,80.0
10.6,2.0,45.0,0.0,0.0,0.0,6.0,0.005,0.015,0.03,33.0,79.0
10.7,2.1,44.0,0.0,0.0,0.0,5.0,0.005,0.017,0.026000000000000002,28.0,70.0
10.4,0.9,49.0,0.0,0.0,0.0,0.0,0.005,0.026000000000000002,0.016,23.0,65.0
10.2,0.9,50.0,0.0,0.0,0.0,7.0,0.005,0.022000000000000002,0.017,23.0,63.0
9.8,0.5,51.0,0.0,0.0,0.0,7.0,0.005,0.016,0.021,20.0,63.0
8.3,0.5,57.0,0.0,0.0,0.0,6.0,0.005,0.011000000000000001,0.025,23.0,58.0
8.2,1.4,61.0,0.0,0.08,0.0,1.0,0.005,0.009000000000000001,0.027000000000000003,25.0,59.0
9.3,2.2,63.0,0.0,0.44,0.0,10.0,0.006,0.011000000000000001,0.031,27.0,64.0
12.1,2.1,56.0,0.0,1.13,0.7,2.0,0.006,0.023,0.022000000000000002,37.0,67.0
14.6,3.1,35.0,0.0,2.11,1.0,0.0,0.006,0.039,0.013000000000000001,37.0,62.0
15.8,3.4,25.0,0.0,2.82,1.0,3.0,0.018000000000000002,0.042,0.018000000000000002,27.0,69.0
17.0,3.8,30.0,0.0,3.17,1.0,4.0,0.008,0.045,0.013999999999999999,35.0,85.0
17.7,3.6,25.0,0.0,3.15,1.0,6.0,0.006,0.05,0.009000000000000001,21.0,63.0
18.3,3.6,24.0,0.0,2.62,1.0,8.0,0.01,0.05,0.011000000000000001,12.0,59.0
17.7,3.0,24.0,0.0,1.62,0.3,8.0,0.012,0.049,0.013999999999999999,14.0,51.0
17.6,2.9,19.0,0.0,1.12,0.0,10.0,0.005,0.05,0.01,21.0,53.0
14.7,3.2,27.0,0.0,0.77,0.0,9.0,0.006,0.049,0.011000000000000001,17.0,50.0
13.8,2.4,25.0,0.0,0.42,0.0,9.0,0.005,0.047,0.01,14.0,42.0
12.9,2.2,28.0,0.0,0.15,0.1,8.0,0.005,0.044000000000000004,0.012,9.0,42.0
11.0,2.3,30.0,0.0,0.0,0.0,7.0,0.008,0.040999999999999995,0.013999999999999999,7.0,38.0
10.8,2.2,28.0,0.0,0.0,0.0,0.0,0.013000000000000001,0.036000000000000004,0.019,12.0,42.0
10.2,1.4,31.0,0.0,0.0,0.0,0.0,0.012,0.034,0.021,13.0,46.0
8.7,0.8,37.0,0.0,0.0,0.0,0.0,0.013000000000000001,0.031,0.023,12.0,41.0
5.9,0.4,52.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.025,0.022000000000000002,12.0,47.0
4.8,0.5,56.0,1.0999999999999999,0.0,0.0,5.0,0.005,0.021,0.022000000000000002,18.0,45.0
6.1,1.3,52.0,2.1999999999999997,0.0,0.0,6.0,0.005,0.024,0.017,13.0,45.0
8.4,1.4,42.0,3.3,0.0,0.0,2.0,0.005,0.027000000000000003,0.013999999999999999,12.0,38.0
7.4,1.5,40.0,4.3999999999999995,0.0,0.0,0.0,0.004,0.027999999999999997,0.01,11.0,40.0
7.3,1.0,40.0,5.499999999999999,0.0,0.0,0.0,0.004,0.021,0.015,16.0,39.0
6.6,1.6,47.0,6.6,0.0,0.0,0.0,0.004,0.019,0.016,22.0,43.0
6.7,0.8,52.0,7.699999999999999,0.1,0.2,0.0,0.004,0.013000000000000001,0.023,19.0,42.0
9.8,1.3,43.0,8.799999999999999,0.65,1.0,0.0,0.005,0.009000000000000001,0.035,18.0,41.0
11.7,2.9,35.0,9.899999999999999,1.43,1.0,0.0,0.006,0.027000000000000003,0.021,17.0,49.0
13.9,3.7,23.0,10.999999999999998,2.14,1.0,0.0,0.006,0.043,0.009000000000000001,11.0,52.0
14.9,3.0,21.0,12.099999999999998,2.75,1.0,0.0,0.006,0.047,0.006999999999999999,10.0,57.0
15.5,4.1,21.0,13.2,3.14,1.0,1.0,0.008,0.047,0.008,12.0,51.0
15.9,3.2,18.0,14.299999999999999,3.28,1.0,0.0,0.006999999999999999,0.046,0.009000000000000001,9.0,45.0
15.6,3.1,20.0,15.399999999999999,2.95,1.0,6.0,0.005489499304172459,0.04892633893476533,0.010812934670344457,19.73579591392122,40.448451497712824
16.1,2.6,20.0,16.499999999999996,2.18,1.0,8.0,0.005,0.05,0.006999999999999999,6.0,31.0
14.9,3.5,15.0,17.599999999999998,1.42,1.0,8.0,0.004,0.05,0.008,4.0,34.0
14.2,3.2,16.0,18.7,1.16,1.0,8.0,0.004,0.051,0.009000000000000001,4.0,26.0
12.8,3.8,18.0,19.799999999999997,0.71,0.8,8.0,0.005,0.048,0.012,8.0,32.0
10.4,1.2,34.0,20.9,0.11,0.0,9.0,0.005,0.042,0.016,12.0,35.0
9.5,2.4,33.0,21.999999999999996,0.0,0.0,9.0,0.005,0.042,0.013000000000000001,13.0,46.0
8.1,0.5,42.0,23.099999999999998,0.0,0.0,5.0,0.005,0.04,0.012,9.0,41.0
6.3,0.4,48.0,24.199999999999996,0.0,0.0,4.0,0.005,0.037000000000000005,0.015,12.0,36.0
5.7,0.6,53.0,25.299999999999997,0.0,0.0,6.0,0.004,0.031,0.017,10.0,32.0
5.6,1.0,54.0,26.4,0.0,0.0,6.0,0.004,0.023,0.017,14.0,38.0
5.2,0.3,61.0,25.35833333333333,0.0,0.0,10.0,0.003,0.019,0.02,16.0,39.0
5.2,0.6,66.0,24.316666666666666,0.0,0.0,10.0,0.003,0.012,0.024,16.0,35.0
6.5,1.0,57.0,23.275,0.0,0.0,10.0,0.004,0.02,0.017,14.0,35.0
7.7,2.2,45.0,22.23333333333333,0.0,0.0,10.0,0.004,0.024,0.013999999999999999,17.0,32.0
8.2,1.8,40.0,21.191666666666663,0.0,0.0,10.0,0.004,0.017,0.019,19.0,38.0
8.2,2.7,42.0,20.15,0.0,0.0,10.0,0.005,0.018000000000000002,0.023,26.0,44.0
8.6,2.9,43.0,19.10833333333333,0.04,0.0,9.0,0.004,0.016,0.026000000000000002,25.0,45.0
10.3,1.6,41.0,18.066666666666663,0.34,0.0,10.0,0.004,0.026000000000000002,0.019,23.0,47.0
12.1,0.6,36.0,17.025,0.66,0.0,10.0,0.004,0.034,0.012,15.0,43.0
14.4,3.5,32.0,15.98333333333333,1.28,0.4,10.0,0.004,0.034,0.013999999999999999,10.0,40.0
13.1,3.9,32.0,14.941666666666665,0.78,0.0,10.0,0.004,0.037000000000000005,0.013000000000000001,10.0,46.0
14.3,2.8,25.0,13.899999999999999,0.43,0.0,10.0,0.004,0.036000000000000004,0.016,7.0,49.0
14.9,3.7,21.0,12.85833333333333,0.75,0.0,10.0,0.003,0.040999999999999995,0.012,8.0,41.0
14.9,3.7,21.0,11.816666666666665,0.59,0.0,10.0,0.003,0.043,0.011000000000000001,6.0,35.0
14.3,2.5,26.0,10.774999999999997,0.32,0.0,10.0,0.003,0.042,0.012,6.0,37.0
14.4,3.3,28.0,9.73333333333333,0.38,0.0,10.0,0.004,0.040999999999999995,0.012,10.0,40.0
12.3,2.8,44.0,8.691666666666663,0.19,0.0,10.0,0.004,0.039,0.013999999999999999,8.0,35.0
9.2,3.3,75.0,7.649999999999999,0.05,0.0,10.0,0.004,0.04,0.013000000000000001,8.0,36.0
7.9,4.8,85.0,6.608333333333331,0.0,0.0,10.0,0.003,0.040999999999999995,0.01,9.0,30.0
6.9,4.2,90.0,5.566666666666663,0.0,0.0,10.0,0.003,0.04,0.009000000000000001,9.0,18.0
6.2,4.3,93.0,4.524999999999999,0.0,0.0,10.0,0.003,0.042,0.006999999999999999,9.0,10.0
5.9,3.9,95.0,3.4833333333333307,0.0,0.0,10.0,0.003,0.040999999999999995,0.006999999999999999,12.0,21.0
5.5,4.4,96.0,2.441666666666663,0.0,0.0,10.0,0.003,0.04,0.006999999999999999,10.0,14.0
5.4,3.8,95.0,1.4,0.0,0.0,0.0,0.003,0.04,0.006,7.0,13.0
5.5,3.9,95.0,1.3416666666666666,0.0,0.0,10.0,0.003,0.04,0.006,6.0,14.0
5.1,2.8,97.0,1.2833333333333332,0.0,0.0,10.0,0.003,0.038,0.006999999999999999,7.0,8.0
5.0,3.2,95.0,1.2249999999999999,0.0,0.0,10.0,0.003,0.038,0.006999999999999999,21.038217834522925,9.0
5.1,3.5,94.0,1.1666666666666665,0.0,0.0,1.0,0.003,0.039,0.006,20.361687151413612,8.0
5.0,2.8,97.0,1.1083333333333334,0.0,0.0,8.0,0.003,0.039,0.006999999999999999,6.0,13.0
5.1,3.0,97.0,1.0499999999999998,0.0,0.0,7.0,0.003,0.038,0.008,6.0,9.0
5.3,2.8,94.0,0.9916666666666667,0.02,0.0,5.0,0.003,0.035,0.011000000000000001,8.0,8.0
5.7,2.5,89.0,0.9333333333333333,0.12,0.0,10.0,0.003,0.03,0.017,5.0,7.0
6.4,2.5,86.0,0.875,0.36,0.0,10.0,0.003,0.027000000000000003,0.021,4.0,8.0
7.1,1.9,82.0,0.8166666666666667,0.42,0.0,10.0,0.004,0.03,0.02,4.0,8.0
7.7,2.6,78.0,0.7583333333333333,0.7,0.0,10.0,0.005,0.026000000000000002,0.023,5.0,9.0
7.7,3.4,82.0,0.7,0.71,0.0,9.0,0.004,0.026000000000000002,0.024,5.0,15.0
7.4,3.3,83.0,0.6416666666666666,0.53,0.0,10.0,0.004,0.024,0.027000000000000003,5.0,18.0
7.6,3.2,80.0,0.5833333333333334,0.47,0.0,9.0,0.004,0.028999999999999998,0.02,12.0,20.0
8.0,3.6,78.0,0.525,0.7,0.0,10.0,0.003,0.031,0.019,9.0,9.0
8.6,2.2,74.0,0.4666666666666667,1.02,0.0,10.0,0.004,0.033,0.017,6.0,19.0
9.1,2.5,72.0,0.4083333333333333,0.84,0.1,9.0,0.004,0.034,0.017,3.0,17.0
9.6,2.3,65.0,0.3500000000000001,0.73,0.6,9.0,0.004,0.033,0.019,6.0,17.0
8.4,1.5,70.0,0.29166666666666674,0.28,0.9,8.0,0.004,0.036000000000000004,0.018000000000000002,10.0,16.0
6.5,1.2,84.0,0.2333333333333334,0.0,0.0,6.0,0.004,0.035,0.017,12.0,25.0
5.3,0.6,90.0,0.17500000000000004,0.0,0.0,4.0,0.004,0.033,0.016,7.0,20.0
5.0,0.6,95.0,0.1166666666666667,0.0,0.0,2.0,0.004,0.028999999999999998,0.015,6.0,15.0
4.2,0.9,97.0,0.05833333333333335,0.0,0.0,4.0,0.004,0.031,0.01,12.0,17.0
3.0,0.7,97.0,0.0,0.0,0.0,9.0,0.003,0.027999999999999997,0.012,9.0,14.0
2.2,0.3,97.0,0.0,0.0,0.0,0.0,0.003,0.021,0.01,21.260205657238,7.0
2.1,0.2,97.0,0.0,0.0,0.0,0.0,0.003,0.015,0.013000000000000001,7.0,15.0
1.6,0.5,97.0,0.0,0.0,0.0,0.0,0.003,0.011000000000000001,0.01,8.0,18.0
0.7,0.1,97.0,0.0,0.0,0.0,0.0,0.003,0.006,0.013999999999999999,9.0,23.0
0.1,0.5,97.0,0.0,0.0,0.0,0.0,0.003,0.003,0.017,16.0,22.0
0.0,0.7,97.0,0.0,0.0,0.0,3.0,0.003,0.002,0.017,18.0,27.0
0.6,0.1,97.0,0.0,0.12,0.0,4.0,0.003,0.003,0.018000000000000002,15.0,24.0
4.2,0.1,97.0,0.0,0.55,0.3,9.0,0.003,0.003,0.022000000000000002,12.0,24.0
6.2,0.6,97.0,0.0,0.83,0.0,9.0,0.004,0.006,0.027999999999999997,17.0,21.0
8.9,1.5,83.0,0.0,1.54,0.8,8.0,0.006999999999999999,0.021,0.017,26.0,47.0
11.2,1.4,66.0,0.0,1.99,0.9,9.0,0.009000000000000001,0.027000000000000003,0.013000000000000001,22.0,31.0
13.5,1.0,53.0,0.0,2.26,1.0,8.0,0.015,0.027000000000000003,0.02,13.0,28.0
14.9,2.1,52.0,0.0,2.55,1.0,8.0,0.024,0.031,0.027999999999999997,26.0,47.0
13.4,2.4,53.0,0.0,1.28,0.3,7.0,0.008,0.036000000000000004,0.013999999999999999,36.0,67.0
14.5,3.3,48.0,0.0,2.62,1.0,6.0,0.011000000000000001,0.059000000000000004,0.017,21.0,42.0
13.6,3.3,45.0,0.0,1.64,0.7,9.0,0.01,0.047,0.019,22.0,40.0
13.6,2.4,40.0,0.0,1.29,1.0,7.0,0.006999999999999999,0.04,0.015,18.0,45.0
12.6,1.2,42.0,0.0,0.76,0.6,6.0,0.005,0.042,0.011000000000000001,14.0,36.0
10.7,2.1,53.0,0.0,0.15,0.0,7.0,0.004,0.037000000000000005,0.015,10.0,30.0
9.5,1.3,62.0,0.0,0.0,0.0,8.0,0.005,0.03,0.019,17.0,36.0
7.7,1.3,70.0,0.0,0.0,0.0,6.0,0.004,0.032,0.013999999999999999,14.0,41.0
7.1,1.2,76.0,0.0,0.0,0.0,6.0,0.004,0.028999999999999998,0.013999999999999999,15.0,29.0
6.7,0.7,81.0,0.0,0.0,0.0,7.0,0.004,0.03,0.011000000000000001,10.0,29.0
5.1,0.4,91.0,0.0,0.0,0.0,9.0,0.004,0.031,0.011000000000000001,12.0,32.0
5.2,0.9,90.0,0.0,0.0,0.0,6.0,0.004,0.027000000000000003,0.015,20.0,28.0
3.6,0.5,96.0,0.0,0.0,0.0,2.0,0.004,0.027999999999999997,0.013000000000000001,18.0,36.0
2.7,0.0,97.0,0.0,0.0,0.0,0.0,0.003,0.018000000000000002,0.016,20.0,34.0
2.3,0.3,97.0,0.0,0.0,0.0,7.0,0.003,0.01,0.019,20.0,30.0
3.5,1.1,97.0,0.0,0.0,0.0,7.0,0.003,0.012,0.019,20.0,35.0
3.2,0.9,97.0,0.0,0.0,0.0,8.0,0.003,0.026000000000000002,0.012,27.0,38.0
4.6,1.1,97.0,0.0,0.08,0.0,8.0,0.004,0.019,0.021,26.0,45.0
6.2,0.1,95.0,0.0,0.54,0.5,7.0,0.004,0.012,0.034,24.0,47.0
10.0,1.0,72.0,0.0,1.43,1.0,0.0,0.006,0.025,0.026000000000000002,31.0,46.0
13.5,0.7,44.0,0.0,2.23,1.0,0.0,0.006,0.039,0.015,26.0,50.0
15.7,3.2,26.0,0.0,2.85,1.0,0.0,0.008,0.043,0.013000000000000001,24.0,58.0
16.8,3.2,25.0,0.0,3.28,1.0,0.0,0.008,0.043,0.012,14.0,43.0
16.9,4.4,22.0,0.0,3.44,1.0,0.0,0.005,0.047,0.008,15.0,38.0
17.5,4.7,25.0,0.0,3.33,1.0,0.0,0.005,0.051,0.01,13.0,38.0
17.0,3.4,21.0,0.0,3.0,1.0,0.0,0.005,0.049,0.01,12.0,32.0
16.3,5.1,23.0,0.0,2.41,1.0,1.0,0.004,0.048,0.01,14.0,37.0
15.6,3.7,26.0,0.0,1.77,1.0,0.0,0.004,0.049,0.009000000000000001,7.0,36.0
13.9,3.3,32.0,0.0,0.92,1.0,0.0,0.004,0.055,0.011000000000000001,12.0,42.0
10.9,2.5,55.0,0.0,0.21,0.6,3.0,0.006999999999999999,0.046,0.021,20.0,52.0
9.4,1.4,68.0,0.0,0.0,0.0,8.0,0.005,0.045,0.016,26.0,47.0
8.2,1.2,74.0,0.0,0.0,0.0,6.0,0.004,0.040999999999999995,0.013999999999999999,24.0,53.0
6.5,0.0,85.0,0.0,0.0,0.0,5.0,0.004,0.035,0.017,36.0,59.0
5.7,0.5,86.0,0.0,0.0,0.0,7.0,0.003,0.022000000000000002,0.024,39.0,61.0
4.7,0.0,91.0,0.0,0.0,0.0,0.0,0.003,0.015,0.027999999999999997,40.0,65.0
4.3,0.2,92.0,0.07083333333333333,0.0,0.0,7.0,0.003,0.012,0.027999999999999997,40.0,64.0
3.8,0.0,94.0,0.14166666666666666,0.0,0.0,6.0,0.003,0.011000000000000001,0.027999999999999997,45.0,58.0
3.2,0.2,96.0,0.2125,0.0,0.0,5.0,0.003,0.017,0.022000000000000002,38.0,52.0
2.9,0.9,95.0,0.2833333333333333,0.0,0.0,4.0,0.003,0.017,0.019,35.0,49.0
1.9,0.7,95.0,0.35416666666666663,0.0,0.0,4.0,0.003,0.019,0.017,33.0,47.0
1.8,0.1,97.0,0.425,0.0,0.0,5.0,0.003,0.015,0.022000000000000002,36.0,50.0
2.9,0.2,93.0,0.49583333333333335,0.13,0.0,8.0,0.003,0.012,0.027000000000000003,34.0,49.0
6.1,0.0,82.0,0.5666666666666667,0.68,1.0,6.0,0.003,0.01,0.039,35.0,50.0
9.1,0.3,67.0,0.6375,1.25,1.0,5.0,0.004,0.026000000000000002,0.026000000000000002,41.0,65.0
13.1,1.1,45.0,0.7083333333333333,2.11,1.0,8.0,0.004,0.039,0.018000000000000002,38.0,64.0
15.4,2.9,21.0,0.7791666666666667,2.8,1.0,6.0,0.004,0.047,0.006999999999999999,22.0,51.0
16.7,2.0,25.0,0.85,3.03,1.0,8.0,0.004,0.048,0.006999999999999999,6.0,28.0
17.1,3.7,22.0,0.9208333333333333,3.37,1.0,7.0,0.004,0.049,0.006,9.0,31.0
17.1,3.5,16.0,0.9916666666666667,2.94,0.9,5.0,0.006,0.057,0.01,13.0,29.0
17.3,3.4,19.0,1.0625,3.0,1.0,0.0,0.006999999999999999,0.055999999999999994,0.01,23.0,46.0
17.2,4.0,20.0,1.1333333333333333,2.42,1.0,0.0,0.004,0.051,0.006999999999999999,25.0,46.0
15.3,3.6,22.0,1.2041666666666666,1.4,0.9,7.0,0.004,0.051,0.006999999999999999,16.0,35.0
13.8,2.8,22.0,1.275,0.61,0.2,8.0,0.004,0.049,0.009000000000000001,16.0,35.0
11.5,1.9,38.0,1.3458333333333332,0.15,0.0,8.0,0.004,0.047,0.011000000000000001,10.0,32.0
10.6,1.0,40.0,1.4166666666666665,0.0,0.0,9.0,0.003,0.040999999999999995,0.013000000000000001,13.0,35.0
8.9,0.7,46.0,1.4875,0.0,0.0,7.0,0.003,0.034,0.018000000000000002,12.0,31.0
7.9,0.2,58.0,1.5583333333333333,0.0,0.0,7.0,0.003,0.024,0.024,20.0,31.0
7.7,0.8,60.0,1.6291666666666667,0.0,0.0,6.0,0.003,0.028999999999999998,0.02,25.0,41.0
6.9,0.2,68.0,1.7,0.0,0.0,9.0,0.003,0.023,0.023,21.0,44.0
6.4,0.1,71.0,1.6291666666666667,0.0,0.0,10.0,0.003,0.017,0.026000000000000002,24.0,40.0
6.0,0.2,68.0,1.5583333333333333,0.0,0.0,7.0,0.003,0.018000000000000002,0.019,24.0,48.0
6.9,1.0,65.0,1.4875,0.0,0.0,9.0,0.003,0.019,0.015,18.0,36.0
8.2,1.9,48.0,1.4166666666666665,0.0,0.0,10.0,0.003,0.022000000000000002,0.012,14.0,38.0
8.2,2.0,50.0,1.3458333333333332,0.0,0.0,10.0,0.003,0.024,0.011000000000000001,20.0,33.0
8.2,1.3,60.0,1.275,0.0,0.0,10.0,0.004,0.038,0.008,33.0,35.0
8.2,1.0,66.0,1.2041666666666666,0.07,0.0,10.0,0.004,0.047,0.006,23.0,38.0
9.4,1.5,70.0,1.1333333333333333,0.22,0.0,10.0,0.004,0.034,0.016,24.0,44.0
9.9,2.0,72.0,1.0625,0.31,0.0,10.0,0.004,0.043,0.009000000000000001,24.0,50.0
9.2,1.9,85.0,0.9916666666666667,0.25,0.0,9.0,0.004,0.042,0.009000000000000001,24.0,44.0
9.2,2.8,95.0,0.9208333333333333,0.34,0.0,10.0,0.004,0.036000000000000004,0.012,27.0,45.0
10.2,2.6,97.0,0.85,0.67,0.0,9.0,0.004,0.04,0.008,31.0,43.0
11.4,4.2,77.0,0.7791666666666667,1.23,0.2,8.0,0.004,0.043,0.006999999999999999,25.0,33.0
12.8,4.1,64.0,0.7083333333333333,2.85,0.9,5.0,0.004,0.046,0.006999999999999999,28.0,32.0
13.1,4.9,62.0,0.6375,2.47,0.9,4.0,0.004,0.047,0.006999999999999999,17.0,29.0
13.1,5.7,63.0,0.5666666666666667,1.94,0.9,0.0,0.004,0.046,0.006,20.0,28.0
12.7,4.6,60.0,0.49583333333333335,1.77,1.0,0.0,0.004,0.046,0.006,19.0,31.0
11.2,6.3,52.0,0.42500000000000004,0.99,1.0,1.0,0.004,0.044000000000000004,0.006999999999999999,36.0,58.0
9.4,4.3,53.0,0.35416666666666674,0.27,0.8,0.0,0.004,0.045,0.009000000000000001,38.0,86.0
8.2,3.3,60.0,0.28333333333333344,0.0,0.0,1.0,0.004,0.042,0.011000000000000001,41.0,89.0
7.4,1.6,60.0,0.2124999999999999,0.0,0.0,2.0,0.004,0.040999999999999995,0.012,40.0,84.0
4.8,0.2,75.0,0.1416666666666666,0.0,0.0,0.0,0.004,0.037000000000000005,0.013000000000000001,33.0,77.0
3.8,0.6,79.0,0.0708333333333333,0.0,0.0,0.0,0.004,0.031,0.013000000000000001,26.0,66.0
2.6,0.3,88.0,0.0,0.0,0.0,0.0,0.004,0.027999999999999997,0.017,23.0,53.0
1.7,0.4,93.0,0.0,0.0,0.0,0.0,0.004,0.024,0.015,16.0,52.0
1.5,0.5,94.0,0.0,0.0,0.0,0.0,0.004,0.025,0.015,11.0,52.0
1.0,0.3,94.0,0.0,0.0,0.0,0.0,0.004,0.031,0.009000000000000001,16.0,54.0
0.1,0.3,95.0,0.0,0.0,0.0,0.0,0.004,0.032,0.008,15.0,60.0
-0.1,0.3,96.0,0.0,0.0,0.0,0.0,0.004,0.027999999999999997,0.012,16.0,55.0
-0.2,0.4,97.0,0.0,0.0,0.0,0.0,0.003,0.023,0.015,11.0,47.0
1.0,0.1,97.0,0.0,0.16,0.4,0.0,0.003,0.017,0.018000000000000002,14.0,43.0
5.3,0.5,81.0,0.0,0.77,1.0,0.0,0.004,0.011000000000000001,0.03,12.0,36.0
8.6,2.2,73.0,0.0,1.53,1.0,0.0,0.006,0.02,0.027000000000000003,14.0,48.0
11.6,2.8,60.0,0.0,2.25,1.0,0.0,0.008,0.03,0.016,11.0,56.0
14.4,2.5,51.0,0.0,2.84,1.0,0.0,0.006,0.034,0.013999999999999999,12.0,60.0
15.1,4.3,44.0,0.0,3.22,1.0,0.0,0.005,0.04,0.009000000000000001,14.0,61.0
16.4,4.2,26.0,0.0,3.38,1.0,0.0,0.004,0.038,0.008,15.0,58.0
16.9,4.4,21.0,0.0,3.3,1.0,0.0,0.005,0.042,0.009000000000000001,9.0,65.0
16.1,4.2,21.0,0.0,2.99,1.0,0.0,0.004,0.045,0.008,14.0,64.0
16.3,4.3,23.0,0.0,2.46,1.0,0.0,0.004,0.045,0.009000000000000001,7.0,77.0
15.9,3.1,30.0,0.0,1.76,1.0,0.0,0.004996115626891178,0.047759148223831954,0.009914125125550677,20.279126315964895,40.336312754103865
14.0,3.6,43.0,0.0,0.95,1.0,0.0,0.004,0.057999999999999996,0.009000000000000001,14.0,91.0
11.8,2.7,56.0,0.0,0.25,0.7,0.0,0.004,0.057999999999999996,0.011000000000000001,18.0,88.0
9.7,1.0,69.0,0.0,0.0,0.0,0.0,0.004,0.057999999999999996,0.01,20.0,94.0
8.6,1.3,78.0,0.0,0.0,0.0,0.0,0.004,0.049,0.016,23.0,84.0
7.2,0.0,86.0,0.0,0.0,0.0,0.0,0.004,0.047,0.015,28.0,86.0
5.6,0.2,90.0,0.0,0.0,0.0,0.0,0.004,0.040999999999999995,0.018000000000000002,33.0,90.0
5.1,0.1,92.0,0.0,0.0,0.0,1.0,0.004,0.044000000000000004,0.016,37.0,85.0
4.4,0.1,92.0,0.0,0.0,0.0,0.0,0.005,0.05,0.013000000000000001,34.0,71.0
4.3,0.7,93.0,0.0,0.0,0.0,0.0,0.005,0.054000000000000006,0.009000000000000001,27.0,78.0
3.8,0.3,93.0,0.0,0.0,0.0,0.0,0.004,0.027000000000000003,0.022000000000000002,30.0,72.0
3.0,0.1,93.0,0.0,0.0,0.0,0.0,0.003,0.017,0.027000000000000003,28.0,65.0
2.8,0.4,90.0,0.0,0.0,0.0,0.0,0.003,0.015,0.026000000000000002,25.0,75.0
2.9,0.0,94.0,0.0,0.0,0.0,0.0,0.003,0.013999999999999999,0.028999999999999998,26.0,68.0
4.5,0.4,87.0,0.0,0.16,0.4,0.0,0.003,0.01,0.034,20.0,72.0
10.1,0.6,52.0,0.0,0.94,1.0,0.0,0.004,0.013999999999999999,0.038,22.0,60.0
14.0,0.7,35.0,0.0,1.65,1.0,2.0,0.005,0.044000000000000004,0.016,23.0,72.0
16.9,1.2,25.0,0.0,2.3,1.0,7.0,0.005,0.052000000000000005,0.013000000000000001,21.0,63.0
18.0,1.2,16.0,0.0,2.78,1.0,7.0,0.005,0.055999999999999994,0.011000000000000001,14.0,55.0
19.6,1.5,16.0,0.0,2.88,1.0,7.0,0.004,0.055999999999999994,0.01,14.0,44.0
21.3,2.5,17.0,0.0,3.12,1.0,7.0,0.004,0.059000000000000004,0.009000000000000001,13.0,43.0
21.4,2.7,15.0,0.0,2.43,0.8,9.0,0.006999999999999999,0.055999999999999994,0.017,18.0,46.0
21.1,2.9,16.0,0.0,2.1,0.8,8.0,0.018000000000000002,0.046,0.026000000000000002,20.0,52.0
20.4,2.4,16.0,0.0,1.59,0.6,9.0,0.015,0.046,0.027999999999999997,26.0,71.0
